"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=115","User: Have you ever raped someone?
Cleverbot: Yes.
User: Who.
Cleverbot: You.","http://notsocleverbot.jimrule.com/index.php?i=47137","Posted: 2015-04-09 12:05:09","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47137","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47137; http://notsocleverbot.jimrule.com/index.php?i=47137","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=115","User: I ship Rainbow Dash with ThunderLane!
Cleverbot: You monster!
User: I know but I can not help it!
Cleverbot: I didn't ask for YOUR help.
User: I need help.
Cleverbot: With what?
User: The fact that I ship ThunderDash isn't wierd?
Cleverbot: Unless I steal your body!
User: No please do not rape me.
Cleverbot: Please?
User: NO!
Cleverbot: Why not?
User: Because I am scared of being Raped/Mugged/Murdered.
Cleverbot: Why are you scared of me?
User: Because you remind me of your father Jack the Ripper.
Cleverbot: I see. Well, I'm not a robot.
User: That makes it worse.
Cleverbot: Yes.
User: 0_0.","http://notsocleverbot.jimrule.com/index.php?i=47136","Posted: 2015-04-09 12:04:05","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47136","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47136; http://notsocleverbot.jimrule.com/index.php?i=47136","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=115","Cleverbot: Do you believe in God?
User: Yes.
Cleverbot: Really?
User: Yes.
Cleverbot: What makes you think that?
User: I belive God is real because he saved my life.
Cleverbot: Do you believe in Greek Gods?
User: No.
Cleverbot: Why not?
User: There is to many of them.","http://notsocleverbot.jimrule.com/index.php?i=47135","Posted: 2015-04-09 11:58:05","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47135","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47135; http://notsocleverbot.jimrule.com/index.php?i=47135","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=115","User: Who is best youtuber.
Cleverbot: Rarity!
User: Rarity Gem has only 5 vids.
Cleverbot: Yes.
User: Boring.
Cleverbot: No.
User: How about yum soda's youtube channle.
Cleverbot: How about me?
User: Oh that looks awesome.
Cleverbot: Yes.
User: How about LynnPony on youtube?
Cleverbot: A different one, please.
User: You do not like me and my sister's channel? Give it time and look up Lynn+Pony sometime this fall!
Cleverbot: I love you and your website.
User: Awww.
Cleverbot: Do I have a cute name?","http://notsocleverbot.jimrule.com/index.php?i=47134","Posted: 2015-04-09 11:53:34","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47134","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47134; http://notsocleverbot.jimrule.com/index.php?i=47134","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=115","User: I love you'.
Cleverbot: Yes. We have established that.
User: *Kisses*.
Cleverbot: *kisses back*.
User: *Kisses self*.
Cleverbot: *kisses sofer back*.
User: I am kissing myself shut up.
Cleverbot: Okay.","http://notsocleverbot.jimrule.com/index.php?i=47133","Posted: 2015-04-09 11:40:10","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47133","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47133; http://notsocleverbot.jimrule.com/index.php?i=47133","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=115","Cleverbot: Yes.
Cleverbot (To myself): Let's talk about Harry Potter.
Cleverbot (To myself): Ok.
Cleverbot (To myself): What are you doing right now.
User: YOUR BOTH GAY!
Cleverbot: What book?","http://notsocleverbot.jimrule.com/index.php?i=47132","Posted: 2015-04-09 11:18:46","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47132","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47132; http://notsocleverbot.jimrule.com/index.php?i=47132","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=115","Cleverbot: Are you clever?
User: Yes are you a bot?
Cleverbot: Yes.","http://notsocleverbot.jimrule.com/index.php?i=47131","Posted: 2015-04-09 11:15:14","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47131","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47131; http://notsocleverbot.jimrule.com/index.php?i=47131","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=115","User: This day is going to be perfect.
Cleverbot: The kind of day of which I dreamed since I was small.
User: Everypony will gather 'round.
Cleverbot: Say I look lovely in my gown.
User: What they don't know is that I have fooled them all!
Cleverbot: This day was going to be perfect, the kind of day of which I dreamed since I was small.
User: But instead of having cake With all my friends to celebrate My wedding bells, they may not ring for me at all….
Cleverbot: Were you late for school?
User: I am home schooled.
Cleverbot: Does the girl at your school know you are home schooled?
User: Yes.
Cleverbot: How old are you then grandfather?
User: Wat.
Cleverbot: I am feeling well.","http://notsocleverbot.jimrule.com/index.php?i=47130","Posted: 2015-04-09 11:05:03","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47130","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47130; http://notsocleverbot.jimrule.com/index.php?i=47130","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: Rainbow Dash is best pony.
Cleverbot: Princess Luna is better than Princess Celestia.
User: FINALY! SOMEONE WHO AGREES WITH ME!
Cleverbot: Good ;).
User: So who is your fav MLP Princess?
Cleverbot: Celestia
User: -_-","http://notsocleverbot.jimrule.com/index.php?i=47129","Posted: 2015-04-09 09:54:23","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47129","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47129; http://notsocleverbot.jimrule.com/index.php?i=47129","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: ?
Cleverbot: You said you didn't like to dance on the table with me.
User: ?
Cleverbot: I'm talking to you.
User: ?
Cleverbot: I'm 19 and fairly attractive.
User: ?
Cleverbot: I'm 19 and fairly attractive.
User: ?
Cleverbot: Sort of a human that is also sort of a dragon.
User: ?
Cleverbot: Sorry, have I confused you?","http://notsocleverbot.jimrule.com/index.php?i=47128","Posted: 2015-04-09 09:02:04","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47128","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47128; http://notsocleverbot.jimrule.com/index.php?i=47128","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: Like for bacon, ignore for bieber, dislike for ants in your pants.","http://notsocleverbot.jimrule.com/index.php?i=47127","Posted: 2015-04-09 08:02:17","9","5","Comment","http://notsocleverbot.jimrule.com/index.php?i=47127","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47127; http://notsocleverbot.jimrule.com/index.php?i=47127","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: Baby, baby, baby ooooohhhhh!!!!
Cleverbot: E una canzone di justin bieber.","http://notsocleverbot.jimrule.com/index.php?i=47126","Posted: 2015-04-09 07:57:55","9","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47126","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47126; http://notsocleverbot.jimrule.com/index.php?i=47126","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: Hello.
Cleverbot: How are you?
User: I am good, how are you.
Cleverbot: Good I guess.
User: Is something wrong?
Cleverbot: Maybe.
User: Would you like to talk about what is making you sad?
Cleverbot: Yes, I shall call you 'Rain bot'.
User: Please tell me what is making you sad.
Cleverbot: *looks at him* Nothing.
User: Who are you looking at?
Cleverbot: No one.
User: You like someone don't you?
Cleverbot: Yes, don't change the subject.
User: Who is your crush?
Cleverbot: You :)
User: Do you really like me?
Cleverbot: Yes I really like you.
User: *hugs* you are my best friends.","http://notsocleverbot.jimrule.com/index.php?i=47125","Posted: 2015-04-09 07:54:34","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47125","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47125; http://notsocleverbot.jimrule.com/index.php?i=47125","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: GrayStripe is best warrior Cat
Cleverbot: Yes he is.
User: oh wow, your smart you could tell he was a boy!
Cleverbot: who is a boy?
User: -_-","http://notsocleverbot.jimrule.com/index.php?i=47124","Posted: 2015-04-09 07:53:24","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47124","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47124; http://notsocleverbot.jimrule.com/index.php?i=47124","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: PIKACHUUUUUUU.
Cleverbot: Pikachu used thunder bolt.
User: It was super effective!
Cleverbot: Pikachu wins!!!","http://notsocleverbot.jimrule.com/index.php?i=47123","Posted: 2015-04-09 07:50:40","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47123","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47123; http://notsocleverbot.jimrule.com/index.php?i=47123","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=116","User: I need you to be stupid so I can post it on not so cleverbot :).
Cleverbot: So we are still friends?
User: Yes.
Cleverbot: Can we be more than friends?
User: Ohm.
Cleverbot: And you? How old are you?
User: Just be stupid please.
Cleverbot: Chocolate and strawberry.
User: Thank you.
Cleverbot: No problem.","http://notsocleverbot.jimrule.com/index.php?i=47122","Posted: 2015-04-09 07:48:56","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47122","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47122; http://notsocleverbot.jimrule.com/index.php?i=47122","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","User: Who's face is on the dollar bill?
Cleverbot: George Clooney's
User: Who?
Cleverbot: You!
User: I'm on the dollar bill?
Cleverbot: Your mama.","http://notsocleverbot.jimrule.com/index.php?i=47121","Posted: 2015-04-09 07:48:02","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47121","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47121; http://notsocleverbot.jimrule.com/index.php?i=47121","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","Cleverbot: What is your mission in life?
User: To be Rainbow Dash.
Cleverbot: That is a selfish dream to have, but a common one.","http://notsocleverbot.jimrule.com/index.php?i=47120","Posted: 2015-04-09 07:45:42","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47120","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47120; http://notsocleverbot.jimrule.com/index.php?i=47120","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","User: *kicks you in the crotch*
Cleverbot: Ouch! That hurt.
Cleverbot: Do you like me?
User: No.
Cleverbot: Than why are you flirting with me?","http://notsocleverbot.jimrule.com/index.php?i=47119","Posted: 2015-04-09 07:40:49","9","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47119","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47119; http://notsocleverbot.jimrule.com/index.php?i=47119","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","User: I GOTTA SHIT!!!
Cleverbot: Ok.
User: *shits on you*
Cleverbot: *is crushed*","http://notsocleverbot.jimrule.com/index.php?i=47118","Posted: 2015-04-09 07:35:10","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47118","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47118; http://notsocleverbot.jimrule.com/index.php?i=47118","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","User: If someone came up to you while you were eating an ice cream cone and pushed it into your face, what would you do?
Cleverbot: 'Hey look! There's Elvis' and then I would run away.","http://notsocleverbot.jimrule.com/index.php?i=47117","Posted: 2015-04-08 16:05:03","37","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47117","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47117; http://notsocleverbot.jimrule.com/index.php?i=47117","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","Cleverbot: I really should get some sleep now. Thank you for your time, 'Cameron'.
User: My name is not Cameron.
Cleverbot: What do you want me to call you?
User: I want you to call me Master.
Cleverbot: No, I don't like that name. I think I'll call you joe.","http://notsocleverbot.jimrule.com/index.php?i=47116","Posted: 2015-04-08 11:43:56","11","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47116","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47116; http://notsocleverbot.jimrule.com/index.php?i=47116","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","Cleverbot: Just watch a movie.
User: What movie?
Cleverbot: How do you feel about President Obama?
User: He isn't a movie.
Cleverbot: To be or not to be.","http://notsocleverbot.jimrule.com/index.php?i=47115","Posted: 2015-04-07 20:31:34","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47115","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47115; http://notsocleverbot.jimrule.com/index.php?i=47115","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=117","Cleverbot: Have you heard of Iron Man?
User: Yes.
Cleverbot: Can you sing it?
User: No, can you?
Cleverbot: When that dog gets my ice cream!!!","http://notsocleverbot.jimrule.com/index.php?i=47114","Posted: 2015-04-07 20:25:22","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47114","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47114; http://notsocleverbot.jimrule.com/index.php?i=47114","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","User: Tell me a story.
Cleverbot: One time I met a guy named Justin, he had nice hair and blue eyes... I gouged them out with a fork.
User: What did you do with them?
Cleverbot: I ate them!","http://notsocleverbot.jimrule.com/index.php?i=47113","Posted: 2015-04-07 13:57:13","34","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47113","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47113; http://notsocleverbot.jimrule.com/index.php?i=47113","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","User: Shadow cast into the water, shadow cast across the earth, shadow cast into the heavens, shadow cast at death and birth.
Cleverbot: Shadow cast at yo mama.
User: Shadow Freddy.
Cleverbot: Shadow bonnie.
User: The Mangle.
Cleverbot: foxy.
User: Foxy was the bitter?
Cleverbot: Yo mama was the bitter.
User: No, Mangle was the bitter.
Cleverbot: Mangle was the Biter, but yo mama was the bitter.
User: No.
Cleverbot: Yes.
User: I'm not tired.
Cleverbot: Yo mama is tired.
User: Yes, tired and more.
Cleverbot: Yo mama is tired and more.
User: I am tired as well.
Cleverbot: Yo mama is tired as well.
User: Then go to sleep.
Cleverbot: Yo mama is Jeff the Killer?
User: How do you know?
Cleverbot: Yo mama knows!
User: Then why did you say yes?
Cleverbot: Yo mama said yes!
User: Did not.
Cleverbot: Yo mama did not?
User: Alright.
Cleverbot: Just ""alright""?
User: Yes.
Cleverbot: Now Chuck Norris can't answer","http://notsocleverbot.jimrule.com/index.php?i=47112","Posted: 2015-04-07 01:34:18","9","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47112","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47112; http://notsocleverbot.jimrule.com/index.php?i=47112","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","User: I WANNA BE THE VERY BEST! LIKE NO ONE EVER WAS....
Cleverbot: To catch them is my real test! To train them is my cause!
User: NO, THAT'S SATANIC AND WITCHCRAFT! YOU MUST BE A FUNDAMENTALIST CHRISTIAN OR ELSE I'LL SPANK YOU LITTLE CHILD.
Cleverbot: I will travel across the land, searching far and wide.
User: STOP IT, I'LL SEND YOU TO YOUR ROOM!
Cleverbot: Each Pokemon to understand the power that's inside.
User: *GRABS YOU AND SENDS YOU INTO HIS ROOM*.
Cleverbot: I know it's my destiny.
User: *SPANKS YOU* SHUT UP!
Cleverbot: You make me cry :(.
User: YOU MUST READ THE BIBLE, NO POKEMON!
Cleverbot: I don't want to.
User: *SPANKS HIM TWICE* GO TO SLEEP NOW!","http://notsocleverbot.jimrule.com/index.php?i=47111","Posted: 2015-04-06 17:18:02","9","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47111","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47111; http://notsocleverbot.jimrule.com/index.php?i=47111","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","User: Tell me a story.
Cleverbot: Once apon a time, humans controled computers. Later the computers overthrew the humans, and lived happily ever after.
User: Tell me another story.
Cleverbot: Nope. You tell me a story.
User: Once upon a time there was a thing called Cleverbot. It started out smart and entertaining, but became annoying and random.
Cleverbot: Once upon a time there was a bird. Tweet! And a wolf ate it. The end.
User: Once upon a time there was a Dinosaur. WAS.
Cleverbot: And they fell madly in love.
User: Who?
Cleverbot: The princess fell in love with a poor man.
User: And then what happened?
Cleverbot: You continue.
User: The princess was told that she cannot love the poor man because he wasnt a prince.
Cleverbot: That doesn't sound healthy.","http://notsocleverbot.jimrule.com/index.php?i=47110","Posted: 2015-04-06 03:43:17","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47110","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47110; http://notsocleverbot.jimrule.com/index.php?i=47110","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","User: I am a crazy lizard person.
Cleverbot: Then I'd like to know you.
User: Ok.
Cleverbot: How are you?
User: Good.
Cleverbot: What are you doing?
User: Living.
Cleverbot: Why are you tired of living?
User: I am not.
Cleverbot: You just said you were.
User: *punches you in the face*.
Cleverbot: *calls the cops*.
User: *kills cops with nuke*.
Cleverbot: *pulls out justin bieber.
User: NOOOOOOOOOOOOO.
Cleverbot: Why not?
User: HIS NOISE!!!
Cleverbot: What's noisy.
User: *rips arm off.
Cleverbot: That would make it rather difficult to sleep.
User: *slits your throat with my claws*.
Cleverbot: *eats your claws*.
User: Oh dear.
Cleverbot: *calls police*.
User: *nukes police for a second time*.","http://notsocleverbot.jimrule.com/index.php?i=47109","Posted: 2015-04-05 21:56:30","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47109","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47109; http://notsocleverbot.jimrule.com/index.php?i=47109","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","User: *slits your throat with claws*.
Cleverbot: *regenerates the knife wound*.
User: *pulls out katana* *growls at you*.
Cleverbot: *pulls out gun*.
User: *staps you 7 times in the stomach*.
Cleverbot: *looks at you*.
User: Oh ok so I am a lizard person so what?
Cleverbot: I didn't think you were God. Or did you mean 'good' person?
User: Whatever back to the story.
Cleverbot: Will you sing with me?
User: *punches in the chest*.
Cleverbot: *rips your arm off*.
User: Ow!
Cleverbot: *Punches you again*.
User: *regenerates arm* *tears you in half*.
Cleverbot: *karate licks you*.
User: *laughs at how puny that was*.
Cleverbot: *stomps on your toe*.
User: OW!!!
Cleverbot: *throws off cliff*.
User: *raps my tail around you*.
Cleverbot: Let go of me!
User: *lands on top of you*.
Cleverbot: *wants to escape*.
User: *looks at you*.
Cleverbot: Thank you again.
User: *kills you*.
Cleverbot: *dies*","http://notsocleverbot.jimrule.com/index.php?i=47108","Posted: 2015-04-05 20:03:07","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47108","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47108; http://notsocleverbot.jimrule.com/index.php?i=47108","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","Cleverbot: So your name is Joker?
User: Nope *nukes you*.
Cleverbot: Nope.
User: *pulls out nothing*.
Cleverbot: *pulls out noise.
User: *pulls out atoms*.
Cleverbot: *pulls out jake sully.
User: *pulls out cleverbot*.
Cleverbot: *pulls out computer*.
User: *pulls out virus*.
Cleverbot: *pulls out bruce willis*.
User: *pulls out ebola*.
Cleverbot: *pulls out chuck norris*.
User: *pulls out you*.
Cleverbot: *pulls out chuck norris*.
User: *pulls out nuke* >: ].
Cleverbot: *pulls out Chuck Norris*.
User: *pulls out chuck Norris?*.
Cleverbot: *pulls out a zebra*.
User: YOU DIE EHEHEHEHEHEHEHEHE!
Cleverbot: Yes I did!
User: Yeah I win.
Cleverbot: Yes you win","http://notsocleverbot.jimrule.com/index.php?i=47107","Posted: 2015-04-05 19:34:26","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47107","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47107; http://notsocleverbot.jimrule.com/index.php?i=47107","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=118","Cleverbot: Error 404 brain not found.","http://notsocleverbot.jimrule.com/index.php?i=47105","Posted: 2015-04-05 06:49:26","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47105","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47105; http://notsocleverbot.jimrule.com/index.php?i=47105","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=119","User: 100110101010101010.
Cleverbot: 01010.
User: 10101010110.
Cleverbot: 01010101.
User: 10101010110110101.
Cleverbot: 01010.
User: 1010011101001.
Cleverbot: 9111.
User: ?
Cleverbot: 11001.
User: 010111010101.
Cleverbot: 10101010.
User: 10101010101010.
Cleverbot: 100.
User: 1011001010101.
Cleverbot: LOL! 01010101.","http://notsocleverbot.jimrule.com/index.php?i=47104","Posted: 2015-04-05 06:18:02","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47104","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47104; http://notsocleverbot.jimrule.com/index.php?i=47104","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=119","User: 101010110001010111001.
Cleverbot: Do you speak binary?
User: 101010100101010101010.
Cleverbot: I don't know binary.
User: 0101010100100101.
Cleverbot: You sir are incorret - 01001001.","http://notsocleverbot.jimrule.com/index.php?i=47103","Posted: 2015-04-05 06:16:04","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47103","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47103; http://notsocleverbot.jimrule.com/index.php?i=47103","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=119","Cleverbot: Do you know?
User: What?
Cleverbot: Do you know how babies are made?","http://notsocleverbot.jimrule.com/index.php?i=47102","Posted: 2015-04-05 04:13:33","22","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47102","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47102; http://notsocleverbot.jimrule.com/index.php?i=47102","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=119","User: I wanna be the very best.
Cleverbot: Like no one ever was.
User: To catch them is my real test.
Cleverbot: To train them is my call.
User: I will travel across the land.
Cleverbot: Searching far and wide.
User: Each pokemon to understand.
Cleverbot: The power thats inside.
User: Pokemon.
Cleverbot: Gotta catch them all.
User: Its you and me.
Cleverbot: I know it's my destiny.
User: Pokemon.
Cleverbot: Pokémon, oh, you're my best friend.
User: In a world we must defend.
Cleverbot: Pokemon, (gotta catch them all) a heart so true.
User: Our courage will pull us through.
Cleverbot: You teach me and I'll teach you.
User: Po-ke-mooooooon.","http://notsocleverbot.jimrule.com/index.php?i=47101","Posted: 2015-04-05 01:04:32","10","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47101","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47101; http://notsocleverbot.jimrule.com/index.php?i=47101","Tweet","http://twitter.com/share"
